student_id,age,gender,ethnicity,family_income,parent_education,family_size,single_parent,gpa_previous_year,attendance_rate,disciplinary_incidents,extracurricular_activities,school_type,class_size,teacher_student_ratio,absences_last_semester,late_arrivals,homework_completion_rate,counseling_sessions,tutoring_hours,free_lunch_eligible,dropout_risk
STU_02656,17,Male,Hispanic,61417.0,Bachelor's Degree,4,0,3.86,0.734,0,2,Public,31,0.072,6,4,0.834,2.0,1.0,0,1
STU_02657,14,Male,White,,Some College,6,1,2.76,0.801,0,0,Private,30,0.058,9,8,0.814,2.0,4.0,1,0
STU_02658,17,Male,White,85029.0,Some College,3,0,3.35,0.849,1,3,Public,17,0.073,7,5,0.633,0.0,5.0,0,0
STU_02659,16,Male,Asian,58978.0,Less than High School,3,1,2.05,0.843,2,4,Public,25,0.073,9,2,0.43,2.0,3.0,0,0
STU_02660,17,Female,White,15000.0,Some College,7,0,2.32,0.849,1,1,Public,24,0.058,12,6,0.831,4.0,2.0,0,0
STU_02661,14,Male,Asian,27410.0,Bachelor's Degree,3,1,1.8,0.96,1,0,Charter,31,0.063,9,2,0.582,2.0,3.0,1,1
STU_02662,15,Female,Hispanic,150000.0,High School,4,0,3.03,0.75,2,2,Public,15,0.059,9,6,0.515,1.0,2.0,0,0
STU_02663,17,Male,White,89104.0,High School,2,0,3.04,0.875,1,3,Public,25,0.066,14,5,0.507,1.0,6.0,1,0
STU_02664,15,Female,Black,15000.0,Graduate Degree,5,1,3.67,0.649,2,3,Private,26,0.05,10,7,0.483,,4.0,0,0
STU_02665,17,Female,White,34736.0,High School,5,0,2.63,0.842,2,0,Public,31,0.077,7,5,0.688,1.0,,0,1
STU_02666,14,Female,White,48556.0,Some College,2,0,3.65,0.718,0,1,Public,26,0.049,6,3,0.803,0.0,1.0,0,0
STU_02667,17,Female,Hispanic,19737.0,Less than High School,4,0,3.32,0.683,0,0,Public,27,0.064,11,6,0.595,0.0,2.0,0,0
STU_02668,14,Male,Hispanic,15000.0,High School,4,0,4.0,0.779,2,3,Private,33,0.03,8,6,0.941,1.0,4.0,0,0
STU_02669,17,Female,Black,39303.0,Bachelor's Degree,2,0,4.0,0.671,0,0,Public,23,0.063,11,4,0.56,3.0,2.0,0,0
STU_02670,17,Male,Asian,19337.0,High School,7,0,3.99,0.909,1,1,Public,25,0.075,7,7,0.945,1.0,4.0,1,0
STU_02671,15,Male,White,19398.0,Some College,2,0,3.47,0.573,1,0,Charter,27,0.041,9,2,0.878,1.0,4.0,1,0
STU_02672,17,Female,Hispanic,27344.0,High School,3,0,2.08,0.851,0,0,Public,20,0.03,7,5,0.87,1.0,2.0,0,0
STU_02673,16,Female,Hispanic,32632.0,High School,3,1,3.03,0.725,4,2,Public,18,0.048,13,5,0.961,2.0,2.0,0,0
STU_02674,15,Female,Other,36053.0,Graduate Degree,6,1,4.0,0.988,2,1,Public,27,0.03,8,4,0.683,4.0,7.0,0,0
STU_02675,14,Male,Black,17905.0,Some College,2,0,3.21,0.834,2,3,Public,25,0.05,7,10,0.805,0.0,2.0,1,1
STU_02676,14,Male,Asian,30450.0,Graduate Degree,2,1,2.14,0.61,0,0,Public,34,0.036,8,4,0.531,4.0,2.0,0,1
STU_02677,17,Male,White,15000.0,Graduate Degree,3,0,3.07,0.71,2,0,Public,24,0.054,3,2,0.882,2.0,6.0,0,0
STU_02678,14,Male,Black,46576.0,Graduate Degree,5,0,2.01,0.938,1,3,Private,27,0.057,6,11,0.832,2.0,4.0,1,0
STU_02679,16,Male,White,15000.0,Bachelor's Degree,3,0,2.12,0.861,1,3,Public,19,0.075,6,3,0.591,3.0,2.0,0,0
STU_02680,16,Male,White,28808.0,Less than High School,4,1,3.13,0.887,0,0,Public,22,0.095,8,7,0.807,,5.0,0,1
STU_02681,17,Male,Asian,75762.0,Graduate Degree,1,1,3.39,0.783,2,1,Public,33,0.055,7,7,0.585,1.0,2.0,1,0
STU_02682,16,Female,White,15561.0,Less than High School,5,1,2.16,0.777,1,1,Public,19,0.055,9,8,0.825,3.0,4.0,1,1
STU_02683,16,Male,Other,64418.0,Less than High School,3,0,2.35,0.927,2,1,Public,28,0.054,3,3,0.748,1.0,3.0,0,0
STU_02684,17,Female,White,91545.0,Less than High School,2,0,1.66,0.971,1,1,Public,31,0.059,11,5,0.678,0.0,4.0,1,0
STU_02685,17,Male,Black,15000.0,High School,2,0,2.7,0.985,1,1,Public,24,0.036,6,4,0.923,2.0,2.0,1,0
STU_02686,16,Female,White,32174.0,Some College,3,1,1.24,0.957,0,2,Public,20,0.093,12,7,0.936,4.0,,0,1
STU_02687,17,Female,White,15000.0,High School,4,1,2.56,0.654,1,1,Charter,31,0.073,8,4,0.654,3.0,2.0,1,1
STU_02688,14,Male,White,33039.0,Less than High School,3,0,2.86,0.744,2,4,Public,30,0.083,11,4,0.933,1.0,3.0,0,0
STU_02689,17,Female,Hispanic,36108.0,Some College,1,0,1.4,0.918,1,1,Public,25,0.076,6,6,0.937,3.0,1.0,0,1
STU_02690,17,Male,White,15000.0,High School,2,0,1.99,0.799,1,2,Public,28,0.078,5,2,0.884,1.0,2.0,1,0
STU_02691,14,Female,Hispanic,150000.0,Bachelor's Degree,7,0,2.75,0.849,0,2,Private,22,0.068,8,6,0.854,2.0,3.0,1,0
STU_02692,16,Male,White,,High School,2,0,2.64,0.789,2,3,Public,22,0.087,7,4,0.676,1.0,2.0,0,0
STU_02693,16,Female,White,18412.0,High School,1,1,2.68,0.949,2,2,Public,25,0.062,6,3,0.643,0.0,1.0,0,0
STU_02694,16,Male,White,117278.0,,8,1,3.03,0.905,3,4,Public,25,0.064,12,3,0.796,3.0,3.0,0,0
STU_02695,17,Male,White,15000.0,High School,2,1,1.46,0.574,2,0,Public,18,0.048,11,3,0.824,4.0,5.0,1,1
STU_02696,18,Female,Black,15000.0,Some College,2,0,3.37,0.818,0,1,Public,22,0.059,4,1,0.691,,3.0,0,0
STU_02697,18,Male,Asian,15000.0,Some College,2,0,2.55,0.592,1,3,Public,19,0.074,7,3,0.746,1.0,4.0,0,0
STU_02698,14,Female,White,,High School,5,0,2.32,0.476,0,1,Public,29,0.054,6,7,0.657,0.0,4.0,1,0
STU_02699,17,Male,Hispanic,47376.0,High School,3,0,1.31,0.753,2,3,Public,27,0.042,9,6,0.79,1.0,0.0,0,0
STU_02700,18,Female,Black,61545.0,High School,5,1,2.59,0.549,2,1,Private,27,0.083,10,9,0.829,3.0,5.0,1,0
STU_02701,17,Male,White,46203.0,Graduate Degree,1,1,3.21,0.87,1,2,Public,15,0.062,4,7,0.952,1.0,5.0,0,0
STU_02702,18,Female,White,57470.0,High School,4,1,2.91,0.821,1,1,Public,19,0.061,6,8,0.649,0.0,3.0,1,0
STU_02703,19,Female,Hispanic,38656.0,Bachelor's Degree,4,0,2.94,0.777,2,1,Public,27,0.09,3,2,0.845,0.0,5.0,0,0
STU_02704,18,Male,White,45104.0,Bachelor's Degree,5,0,2.53,0.791,1,1,Public,31,0.031,9,2,0.718,,4.0,0,0
STU_02705,16,Male,White,39580.0,Less than High School,4,1,2.75,0.865,3,1,Public,27,0.076,3,4,0.616,5.0,1.0,0,0
STU_02706,18,Male,White,22318.0,Graduate Degree,3,1,1.91,0.876,0,1,Private,28,0.035,13,9,0.842,4.0,7.0,0,1
STU_02707,16,Female,Hispanic,34986.0,Bachelor's Degree,1,0,2.8,0.927,2,3,Private,28,0.03,8,10,0.792,1.0,0.0,0,0
STU_02708,16,Male,White,45201.0,Some College,2,0,2.41,0.769,1,3,Charter,27,0.057,9,9,0.796,3.0,4.0,1,0
STU_02709,15,Male,White,39674.0,High School,1,0,1.9,0.815,0,1,Public,25,0.091,6,11,0.787,5.0,2.0,1,0
STU_02710,18,Male,White,,Some College,5,0,3.4,0.839,1,0,Public,20,0.051,6,2,0.692,1.0,3.0,0,0
STU_02711,15,Male,White,15000.0,High School,3,0,1.54,0.744,1,3,Public,29,0.075,10,6,0.809,1.0,,0,1
STU_02712,18,Female,White,86359.0,Less than High School,1,0,3.22,0.944,0,2,Public,28,0.049,9,7,0.677,2.0,2.0,1,1
STU_02713,17,Female,Asian,28407.0,Bachelor's Degree,2,0,3.27,0.798,0,0,Public,27,0.046,15,5,0.662,2.0,,0,0
STU_02714,14,Female,White,,Bachelor's Degree,6,0,2.38,0.82,3,1,Public,26,0.05,9,3,0.851,2.0,3.0,1,0
STU_02715,17,Female,Hispanic,15158.0,High School,5,1,3.62,0.723,1,2,Public,22,0.04,11,6,0.772,1.0,4.0,0,1
STU_02716,14,Female,White,,Bachelor's Degree,4,0,2.36,0.582,2,0,Public,31,0.073,7,5,0.636,2.0,8.0,0,0
STU_02717,17,Male,Hispanic,18493.0,Bachelor's Degree,3,0,2.31,0.756,0,1,Public,16,0.032,9,4,0.782,3.0,,1,0
STU_02718,17,Male,Hispanic,30392.0,High School,1,0,1.84,0.953,1,1,Public,24,0.06,5,4,0.461,2.0,4.0,1,0
STU_02719,15,Female,White,,High School,6,0,2.79,0.902,2,1,Public,31,0.053,6,4,0.947,1.0,2.0,1,0
STU_02720,16,Female,Black,102247.0,High School,1,0,2.03,0.704,2,0,Public,24,0.03,5,9,0.658,2.0,2.0,0,0
STU_02721,19,Female,Hispanic,41924.0,Bachelor's Degree,1,0,2.17,0.773,0,3,Public,25,0.039,5,5,0.86,2.0,6.0,1,0
STU_02722,15,Male,Black,150000.0,Bachelor's Degree,3,0,2.75,0.579,1,1,Public,21,0.064,8,2,0.49,6.0,4.0,1,1
STU_02723,14,Male,White,50188.0,,3,0,2.78,0.667,0,0,Public,34,0.053,8,8,0.774,3.0,10.0,0,0
STU_02724,18,Male,Other,15000.0,Some College,4,0,3.8,0.969,1,0,Private,30,0.071,6,6,0.726,2.0,,0,0
STU_02725,19,Female,Black,84528.0,,6,0,3.54,0.78,0,3,Public,35,0.057,7,2,0.862,3.0,5.0,1,0
STU_02726,16,Female,Other,15000.0,Bachelor's Degree,5,1,3.24,0.922,1,2,Charter,24,0.062,10,2,0.715,1.0,2.0,0,0
STU_02727,18,Female,Hispanic,43670.0,Less than High School,3,0,2.68,0.816,1,2,Public,19,0.072,3,4,0.443,1.0,2.0,0,1
STU_02728,18,Male,Hispanic,19541.0,Some College,4,0,2.48,0.875,0,0,Private,15,0.037,10,8,0.827,,9.0,1,0
STU_02729,15,Female,Black,150000.0,Bachelor's Degree,4,1,2.78,0.507,0,4,Public,31,0.03,8,10,0.862,1.0,5.0,0,1
STU_02730,15,Male,Asian,114884.0,High School,3,0,2.35,0.8,1,1,Public,26,0.08,9,5,0.682,3.0,0.0,1,1
STU_02731,18,Male,Other,20061.0,High School,2,0,2.24,0.892,2,2,Public,25,0.037,7,4,0.669,2.0,4.0,0,0
STU_02732,19,Female,White,32798.0,Bachelor's Degree,2,0,2.74,0.681,0,3,Public,21,0.03,6,3,0.948,1.0,6.0,1,0
STU_02733,17,Male,Black,44165.0,Less than High School,3,1,2.1,0.944,0,2,Charter,29,0.082,8,7,0.736,3.0,4.0,0,0
STU_02734,15,Male,White,72456.0,Bachelor's Degree,3,0,2.15,0.924,1,1,Public,25,0.039,10,6,0.971,3.0,4.0,0,1
STU_02735,19,Female,Hispanic,37172.0,High School,1,0,3.56,0.721,0,0,Private,25,0.061,7,8,0.877,0.0,5.0,0,0
STU_02736,15,Female,White,15996.0,Less than High School,2,0,1.7,0.828,1,1,Private,16,0.064,10,5,0.651,1.0,5.0,0,0
STU_02737,15,Male,White,20454.0,High School,5,0,1.97,0.702,0,0,Public,31,0.102,4,3,0.935,1.0,4.0,1,1
STU_02738,17,Female,Asian,36186.0,Less than High School,6,0,3.82,0.564,0,1,Charter,24,0.03,9,5,0.623,2.0,0.0,0,0
STU_02739,18,Male,White,97496.0,Less than High School,1,1,2.49,0.725,1,0,Public,24,0.075,8,6,0.594,1.0,2.0,1,1
STU_02740,17,Female,Hispanic,51137.0,Some College,2,0,3.9,0.86,2,2,Public,25,0.057,11,4,0.816,1.0,1.0,1,0
STU_02741,17,Female,Hispanic,19561.0,High School,3,0,1.87,0.835,1,2,Public,28,0.094,7,3,0.709,1.0,2.0,0,1
STU_02742,17,Female,White,61004.0,Graduate Degree,5,1,2.86,0.655,2,1,Public,25,0.066,7,7,0.883,1.0,3.0,1,0
STU_02743,16,Female,White,26646.0,Some College,2,0,3.42,0.841,1,1,Public,27,0.046,7,4,0.766,1.0,2.0,0,0
STU_02744,17,Male,Hispanic,74037.0,Some College,5,0,2.08,0.578,1,5,Public,17,0.056,4,8,0.814,4.0,1.0,0,0
STU_02745,14,Male,White,150000.0,,3,0,4.0,0.884,1,0,Charter,24,0.093,6,5,0.73,3.0,5.0,0,1
STU_02746,16,Male,Black,27254.0,Some College,3,0,2.49,0.893,1,2,Private,26,0.06,11,5,0.719,2.0,,1,0
STU_02747,16,Male,Other,68960.0,Some College,6,1,3.21,0.88,3,3,Private,24,0.051,6,5,0.843,4.0,2.0,1,0
STU_02748,14,Female,White,20004.0,Less than High School,4,0,2.26,0.956,3,1,Private,32,0.08,7,6,0.754,3.0,1.0,1,1
STU_02749,17,Male,White,33196.0,Bachelor's Degree,5,0,3.99,0.741,1,1,Private,23,0.051,10,7,0.868,7.0,5.0,0,1
STU_02750,16,Male,Hispanic,37185.0,High School,2,0,3.04,0.793,2,0,Public,29,0.051,6,3,0.881,1.0,3.0,0,0
STU_02751,19,Male,Black,31103.0,Less than High School,3,0,4.0,0.904,2,3,Public,25,0.054,9,3,0.569,,5.0,1,0
STU_02752,18,Female,White,150000.0,Some College,4,0,3.74,0.711,2,2,Public,28,0.082,14,6,0.758,4.0,6.0,0,0
STU_02753,15,Male,White,28417.0,,8,0,3.47,0.757,0,1,Public,31,0.057,10,5,0.778,1.0,8.0,0,0
STU_02754,16,Female,Hispanic,58074.0,,8,0,2.04,0.913,2,1,Public,28,0.079,11,0,0.488,2.0,,0,0
STU_02755,16,Male,Other,15000.0,Bachelor's Degree,6,0,2.87,0.78,0,1,Public,20,0.05,9,6,0.964,3.0,,1,0
STU_02756,15,Male,White,51308.0,Some College,4,0,2.55,0.815,1,1,Private,28,0.056,9,7,0.708,2.0,4.0,0,0
STU_02757,16,Female,White,90549.0,Some College,3,0,2.82,0.956,1,2,Public,28,0.041,3,7,0.818,0.0,5.0,0,0
STU_02758,15,Female,Other,23811.0,High School,2,0,2.92,0.851,1,0,Private,25,0.03,1,4,0.967,3.0,5.0,0,0
STU_02759,14,Female,Hispanic,,Graduate Degree,7,0,2.08,0.863,0,0,Public,24,0.055,14,5,0.763,3.0,1.0,0,0
STU_02760,17,Female,Black,35210.0,High School,4,0,2.67,0.879,0,3,Private,30,0.053,9,4,0.739,2.0,2.0,1,0
STU_02761,17,Male,Hispanic,36818.0,Some College,5,0,2.72,0.763,7,1,Public,21,0.074,6,2,0.832,2.0,5.0,0,0
STU_02762,15,Male,Other,64813.0,High School,3,0,1.99,0.689,1,0,Public,23,0.063,7,4,0.673,1.0,4.0,1,0
STU_02763,17,Female,Hispanic,150000.0,Bachelor's Degree,3,1,3.44,0.66,2,0,Public,27,0.063,8,8,0.524,4.0,4.0,0,1
STU_02764,15,Male,Asian,26795.0,Less than High School,5,0,2.98,0.746,2,1,Charter,28,0.046,6,4,0.678,1.0,2.0,1,0
STU_02765,16,Female,Hispanic,18306.0,Less than High School,5,0,3.45,0.945,2,1,Public,24,0.076,5,3,0.698,2.0,3.0,1,0
STU_02766,17,Female,Black,15000.0,Bachelor's Degree,4,0,3.19,0.945,2,4,Public,32,0.078,6,7,0.87,2.0,2.0,1,0
STU_02767,16,Male,White,42551.0,High School,6,0,1.43,0.602,1,0,Private,15,0.03,8,4,0.804,,4.0,1,1
STU_02768,17,Female,White,,High School,1,0,2.13,0.907,0,2,Public,22,0.056,4,3,0.637,2.0,,0,0
STU_02769,15,Male,Black,23470.0,Some College,5,1,4.0,0.746,1,2,Public,23,0.037,11,5,0.786,2.0,3.0,1,0
STU_02770,16,Male,White,67707.0,Bachelor's Degree,4,0,3.43,0.879,1,0,Public,25,0.073,5,7,0.763,4.0,,1,0
STU_02771,16,Male,Hispanic,52697.0,High School,5,1,1.5,0.894,2,1,Public,25,0.056,12,6,0.816,2.0,7.0,0,0
STU_02772,15,Female,White,37593.0,High School,1,1,3.18,0.923,1,1,Public,33,0.051,8,4,0.749,3.0,4.0,0,0
STU_02773,16,Male,Black,17643.0,Graduate Degree,3,1,2.13,0.901,0,0,Public,16,0.068,7,0,0.588,3.0,5.0,0,0
STU_02774,14,Female,White,24699.0,Some College,3,0,1.12,0.704,2,1,Public,27,0.082,8,4,0.882,3.0,3.0,1,1
STU_02775,15,Female,Black,15000.0,High School,3,1,4.0,0.787,2,1,Charter,30,0.042,5,5,0.91,2.0,2.0,1,1
STU_02776,16,Female,Hispanic,43854.0,Bachelor's Degree,5,0,2.86,0.516,1,3,Public,28,0.088,9,6,0.679,,3.0,1,0
STU_02777,16,Female,White,37089.0,Some College,6,0,2.97,0.562,1,1,Public,21,0.065,6,10,0.795,3.0,1.0,0,0
STU_02778,16,Male,Hispanic,42226.0,High School,2,0,1.79,0.793,3,1,Charter,26,0.052,9,5,0.73,3.0,0.0,0,1
STU_02779,16,Male,White,54364.0,High School,4,1,1.88,0.759,1,0,Public,25,0.039,8,3,0.633,0.0,4.0,0,0
STU_02780,17,Male,White,49447.0,High School,2,1,1.53,0.829,0,1,Public,24,0.05,12,5,0.833,2.0,2.0,1,0
STU_02781,17,Female,White,33246.0,Bachelor's Degree,7,0,3.93,0.851,0,2,Public,30,0.09,9,4,0.848,0.0,,0,0
STU_02782,15,Female,White,37757.0,Less than High School,3,0,1.49,0.741,0,4,Public,34,0.039,7,8,0.881,3.0,0.0,0,0
STU_02783,14,Female,Other,15000.0,High School,3,0,4.0,0.814,0,0,Private,23,0.072,11,5,0.972,2.0,2.0,0,0
STU_02784,14,Female,White,22766.0,Bachelor's Degree,2,0,2.01,0.821,0,2,Public,26,0.039,10,6,0.782,0.0,0.0,1,0
STU_02785,15,Female,Hispanic,37812.0,Less than High School,3,0,1.82,0.832,1,2,Private,19,0.07,4,4,0.87,,1.0,0,0
STU_02786,15,Male,White,20157.0,Some College,2,0,2.76,0.959,1,2,Public,24,0.065,4,8,0.847,0.0,4.0,1,0
STU_02787,15,Female,Hispanic,72267.0,,8,0,2.25,0.879,0,0,Private,22,0.091,6,5,0.67,5.0,10.0,1,0
STU_02788,14,Female,White,21442.0,Some College,3,1,2.88,0.69,0,1,Public,32,0.045,10,11,0.831,5.0,3.0,0,0
STU_02789,15,Male,Hispanic,43176.0,High School,5,0,2.1,0.903,1,1,Private,32,0.058,13,5,0.918,6.0,2.0,1,0
STU_02790,16,Female,Black,39865.0,Less than High School,3,0,2.55,0.887,3,2,Public,21,0.039,9,5,0.695,1.0,5.0,0,0
STU_02791,17,Male,Hispanic,65974.0,Some College,3,0,2.19,0.94,2,0,Public,24,0.071,8,4,0.792,,3.0,1,0
STU_02792,15,Female,White,74655.0,Some College,5,1,3.49,0.692,2,2,Public,22,0.071,10,2,0.726,2.0,2.0,0,1
STU_02793,15,Female,Hispanic,63274.0,Some College,4,1,3.21,0.67,3,1,Public,26,0.041,8,4,0.765,1.0,1.0,1,0
STU_02794,15,Female,White,15000.0,Some College,3,1,3.0,0.952,1,1,Public,28,0.03,9,3,0.716,2.0,2.0,0,0
STU_02795,16,Male,White,94402.0,Some College,4,0,3.64,0.629,2,2,Public,22,0.036,10,10,0.946,4.0,4.0,0,1
STU_02796,15,Female,White,123235.0,Some College,2,0,3.01,0.905,1,1,Private,23,0.03,9,4,0.902,2.0,3.0,1,0
STU_02797,17,Female,White,24694.0,Some College,1,0,2.94,0.811,1,2,Public,32,0.04,5,8,0.667,2.0,1.0,1,0
STU_02798,14,Male,Hispanic,43885.0,Some College,6,0,2.7,0.887,0,2,Public,24,0.035,10,9,0.939,2.0,2.0,0,0
STU_02799,15,Female,Black,17807.0,Some College,3,0,2.23,0.855,0,1,Public,20,0.061,9,5,0.867,0.0,2.0,0,0
STU_02800,16,Female,White,15000.0,Some College,3,0,2.23,0.682,2,2,Public,27,0.049,9,5,0.691,0.0,5.0,0,0
STU_02801,16,Female,White,20111.0,High School,4,1,2.92,0.88,1,2,Private,21,0.054,6,9,0.651,3.0,0.0,0,0
STU_02802,19,Male,White,23574.0,High School,8,1,3.61,0.777,3,3,Public,23,0.057,11,5,0.555,3.0,4.0,0,1
STU_02803,17,Female,Hispanic,27340.0,High School,5,0,3.26,0.788,1,2,Public,25,0.061,8,6,0.791,2.0,4.0,0,0
STU_02804,14,Female,Hispanic,16863.0,Graduate Degree,1,0,3.25,0.645,2,2,Public,23,0.056,10,12,0.935,2.0,5.0,0,1
STU_02805,16,Male,White,20196.0,Bachelor's Degree,8,0,1.92,0.673,0,0,Charter,30,0.06,7,5,0.882,,1.0,1,1
STU_02806,14,Male,Black,35997.0,Some College,6,0,3.22,0.827,2,0,Public,29,0.052,7,2,0.756,3.0,3.0,0,0
STU_02807,16,Female,Hispanic,19610.0,High School,1,1,2.48,0.956,0,0,Private,27,0.056,5,3,0.547,3.0,2.0,0,1
STU_02808,15,Female,Hispanic,56096.0,Less than High School,5,0,2.94,0.882,3,4,Public,23,0.03,7,6,0.921,1.0,3.0,1,0
STU_02809,17,Female,Hispanic,62651.0,Bachelor's Degree,3,0,3.24,0.722,0,2,Public,22,0.03,9,6,0.868,0.0,2.0,1,1
STU_02810,15,Male,Hispanic,150000.0,Bachelor's Degree,4,0,1.88,0.684,1,0,Charter,28,0.068,11,5,0.63,2.0,2.0,0,1
STU_02811,16,Male,Hispanic,89370.0,Less than High School,5,0,2.93,0.568,2,2,Public,25,0.052,11,3,0.803,4.0,3.0,0,0
STU_02812,15,Male,White,44112.0,Bachelor's Degree,3,0,2.99,0.88,0,5,Public,31,0.073,10,2,0.898,4.0,5.0,0,0
STU_02813,19,Male,White,22110.0,High School,4,0,3.6,0.586,0,4,Public,26,0.07,4,3,0.883,2.0,5.0,0,1
STU_02814,16,Female,White,45936.0,High School,3,0,2.39,0.906,1,1,Private,26,0.056,11,6,0.38,1.0,1.0,0,0
STU_02815,19,Female,Hispanic,47159.0,Bachelor's Degree,2,0,2.75,0.927,1,2,Public,24,0.06,7,3,0.688,2.0,3.0,0,0
STU_02816,17,Female,Asian,24085.0,Some College,5,0,2.94,0.855,1,0,Public,26,0.078,5,4,0.883,2.0,3.0,1,1
STU_02817,17,Male,White,67981.0,Bachelor's Degree,4,0,2.39,0.967,0,1,Public,25,0.062,10,4,0.808,5.0,4.0,1,0
STU_02818,17,Female,White,15000.0,Less than High School,2,1,2.37,0.901,0,1,Public,26,0.063,7,4,0.797,1.0,3.0,0,0
STU_02819,17,Male,Black,29866.0,High School,1,0,2.34,0.901,1,1,Private,22,0.03,7,3,0.735,1.0,1.0,0,0
STU_02820,14,Male,Black,56652.0,High School,5,0,2.7,0.883,1,2,Public,20,0.061,6,7,0.474,,3.0,1,0
STU_02821,16,Female,Asian,28852.0,High School,2,0,4.0,0.925,2,3,Public,21,0.099,7,3,0.828,2.0,6.0,0,0
STU_02822,17,Female,Hispanic,,Some College,8,0,2.73,0.869,3,2,Public,30,0.063,11,4,0.957,3.0,5.0,0,0
STU_02823,16,Female,Asian,,High School,7,0,3.19,0.971,2,3,Public,24,0.084,13,6,0.624,1.0,2.0,0,0
STU_02824,14,Male,White,18611.0,High School,4,0,2.83,0.909,2,0,Private,23,0.067,10,3,0.957,1.0,0.0,0,0
STU_02825,16,Female,White,92885.0,High School,1,1,2.55,0.759,1,1,Public,29,0.053,11,5,0.532,6.0,3.0,1,1
STU_02826,19,Female,White,16084.0,Bachelor's Degree,1,1,2.78,0.723,0,3,Public,23,0.062,9,6,0.671,,3.0,0,1
STU_02827,18,Female,Black,,Some College,4,0,3.42,0.689,3,1,Public,24,0.097,10,8,0.873,3.0,1.0,1,1
STU_02828,16,Male,White,50560.0,Some College,2,0,2.76,0.474,1,2,Charter,21,0.099,8,5,0.842,3.0,2.0,1,0
STU_02829,17,Female,Hispanic,17002.0,High School,5,0,2.67,0.968,0,2,Public,28,0.06,5,7,0.836,2.0,4.0,0,0
STU_02830,15,Female,Hispanic,38503.0,High School,4,0,2.61,0.938,1,1,Public,21,0.036,8,5,0.763,0.0,3.0,0,1
STU_02831,14,Female,White,17541.0,Less than High School,4,1,2.01,0.857,0,1,Charter,17,0.077,10,4,0.75,2.0,2.0,0,0
STU_02832,15,Male,Asian,110507.0,Less than High School,1,0,3.63,0.855,0,2,Private,31,0.072,9,2,0.766,3.0,5.0,1,0
STU_02833,18,Male,White,15000.0,High School,2,0,2.44,0.862,1,1,Public,23,0.069,13,5,0.672,0.0,2.0,0,0
STU_02834,16,Male,White,21523.0,Less than High School,3,0,3.98,0.783,2,1,Public,22,0.054,9,4,0.866,2.0,1.0,1,0
STU_02835,16,Male,Black,15000.0,Some College,8,1,3.0,0.741,0,3,Public,25,0.03,7,4,0.633,1.0,1.0,1,0
STU_02836,16,Female,White,15000.0,Graduate Degree,6,0,3.92,0.882,1,0,Public,17,0.042,4,3,0.958,2.0,1.0,1,0
STU_02837,19,Male,Hispanic,129699.0,Less than High School,1,1,2.64,0.883,1,2,Public,29,0.049,12,4,0.633,0.0,3.0,1,0
STU_02838,18,Male,Black,56062.0,Bachelor's Degree,5,0,2.21,0.871,1,2,Charter,19,0.072,7,7,0.914,1.0,6.0,1,0
STU_02839,19,Male,Asian,40629.0,Less than High School,2,0,3.63,0.776,5,0,Public,22,0.034,8,7,0.597,,2.0,1,1
STU_02840,16,Male,Asian,21477.0,Some College,2,0,2.35,0.596,2,1,Public,23,0.064,9,4,0.842,0.0,4.0,1,1
STU_02841,16,Male,White,75063.0,Some College,1,1,3.83,0.93,1,1,Public,23,0.03,8,6,0.815,1.0,1.0,1,0
STU_02842,14,Female,Hispanic,18781.0,Graduate Degree,8,1,3.26,0.941,1,0,Public,24,0.105,17,9,0.86,2.0,6.0,1,0
STU_02843,18,Female,White,68522.0,Less than High School,5,0,3.97,0.921,1,1,Public,29,0.073,9,3,0.432,,2.0,0,0
STU_02844,14,Male,White,18070.0,High School,4,0,2.02,0.845,1,2,Public,31,0.049,1,5,0.76,1.0,5.0,0,0
STU_02845,16,Male,White,21685.0,Less than High School,7,0,3.57,0.911,0,2,Private,33,0.07,6,3,0.925,3.0,3.0,0,0
STU_02846,14,Male,White,66611.0,High School,1,0,2.21,0.478,0,1,Private,23,0.046,6,1,0.945,2.0,5.0,0,0
STU_02847,15,Male,Asian,72480.0,Graduate Degree,4,0,0.88,0.942,0,1,Private,23,0.053,3,5,0.874,2.0,3.0,1,0
STU_02848,15,Female,White,58570.0,Bachelor's Degree,2,0,3.52,0.812,1,0,Public,22,0.038,9,6,0.527,0.0,5.0,0,0
STU_02849,15,Female,Hispanic,15682.0,Bachelor's Degree,2,1,2.79,0.904,1,1,Public,21,0.083,9,4,0.894,4.0,1.0,0,1
STU_02850,15,Female,White,25403.0,Some College,1,0,3.57,0.617,1,1,Public,21,0.073,17,4,0.528,1.0,3.0,0,0
STU_02851,15,Female,Hispanic,41172.0,Bachelor's Degree,1,0,2.87,0.887,1,0,Public,15,0.077,11,8,0.87,2.0,3.0,0,1
STU_02852,17,Male,Other,18409.0,High School,3,0,2.82,0.835,2,1,Private,31,0.092,7,3,0.766,5.0,2.0,0,0
STU_02853,14,Female,White,108746.0,Less than High School,3,0,4.0,0.906,0,1,Public,16,0.076,5,4,0.711,2.0,4.0,0,0
STU_02854,16,Female,Hispanic,15000.0,Bachelor's Degree,4,0,2.89,0.787,2,1,Public,32,0.036,6,6,0.703,2.0,5.0,0,1
STU_02855,18,Female,White,19477.0,High School,3,1,2.42,0.912,2,0,Public,24,0.05,6,5,0.928,2.0,1.0,1,0
